cid	path_id	observed	p_value	fdr
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-5684264_O14920	-12.87292	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-450321_P45983	-14.12295	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-450302_P49137	-12.52067	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-5684264_O14920	-12.88068	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450321_P45983	-14.13071	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450302_P49137	-12.52843	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-5684264_O14920	-12.79041	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450321_P45983	-14.04043	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450302_P49137	-12.43816	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-5684264_O14920	-12.51909	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-450321_P45983	-13.76912	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-450302_P49137	-12.16684	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-5684264_O14920	-12.93752	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-450321_P45983	-14.18755	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-450302_P49137	-12.58527	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-450294_R-HSA-450282_R-HSA-198753_R-HSA-202670_P28482	-17.73996	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-450294_R-HSA-450282_R-HSA-198753_R-HSA-202670_P28482	-16.94880	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-198753_R-HSA-202670_P28482	-16.32145	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-16.03264	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-450282_R-HSA-450341_P45983	-16.08892	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-450282_R-HSA-199920_P49137	-16.48853	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-16.04040	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-450341_P45983	-16.09668	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-199920_P49137	-16.49630	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-15.95012	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-450341_P45983	-16.00641	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-199920_P49137	-16.40602	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-15.67881	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-450341_P45983	-15.73509	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-199920_P49137	-16.13470	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-16.09724	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-450341_P45983	-16.15352	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-199920_P49137	-16.55314	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-450282_R-HSA-198753_R-HSA-202670_P28482	-18.73854	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-198753_R-HSA-202670_P28482	-18.74630	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-198753_R-HSA-202670_P28482	-18.65603	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-198753_R-HSA-202670_P28482	-18.38471	0.00000	0.00000
CID_7263	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-198753_R-HSA-202670_P28482	-18.80314	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-163685_R-HSA-163358_P17612	-7.97793	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-2132295_P07711	-6.39612	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-2132295_P07858	-5.68570	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-2132295_P25774	-5.90504	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-2132295_P43235	-6.41454	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-198933_P13612	-6.64369	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-198933_P20701	-6.23011	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-198933_P26010	-7.16132	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-392517_P17612	-5.82472	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-8851680_P47989	-6.97572	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-982772_P18031	-6.35858	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-982772_P28482	-6.33284	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_O14672	-3.76857	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P04066	-4.07952	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P07384	-4.46492	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P07858	-3.60639	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P08238	-4.08759	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P08246	-4.60722	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P08473	-4.05790	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P09211	-3.77988	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P09917	-3.96706	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P09960	-5.40493	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P14780	-4.29339	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P15144	-4.31323	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P20701	-4.02466	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P22894	-4.20152	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25024	-3.45241	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25025	-4.12120	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25090	-4.45695	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25105	-4.03430	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25774	-3.82573	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P28482	-3.27346	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P42785	-4.13768	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P49768	-3.54190	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P55072	-4.60231	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P62937	-4.79526	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_Q05655	-3.31178	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_Q13464	-3.62810	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-6798695_Q9UHL4	-4.27629	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-879415_P05067	-6.00409	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-879415_P28482	-5.54180	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-163685_R-HSA-163359_R-HSA-164378_P17612	-8.68323	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-163685_R-HSA-422356_R-HSA-400042_P08913	-8.52598	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-163685_R-HSA-422356_R-HSA-400042_Q13936	-9.54042	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-163685_R-HSA-422356_R-HSA-399997_P17252	-8.41728	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-163685_R-HSA-422356_R-HSA-399997_P20309	-9.83533	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-163685_R-HSA-422356_R-HSA-381676_P17612	-8.91561	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-196854_R-HSA-8978934_R-HSA-1474151_P00374	-9.73448	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-196854_R-HSA-8978934_R-HSA-1474151_P31749	-9.71663	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-196854_R-HSA-196849_R-HSA-196757_P00374	-9.78055	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-196854_R-HSA-196849_R-HSA-196741_P07477	-11.22944	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-196854_R-HSA-196849_R-HSA-196741_P33527	-11.83894	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-196854_R-HSA-196849_R-HSA-196780_Q13085	-9.95712	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-71387_R-HSA-70326_R-HSA-70263_P09467	-8.90055	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-400206_R-HSA-1989781_P04035	-11.98453	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-400206_R-HSA-1989781_P04798	-12.53570	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-400206_R-HSA-1989781_P19793	-11.11643	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-400206_R-HSA-1989781_P55055	-13.24407	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-400206_R-HSA-1989781_Q13133	-12.93235	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-400206_R-HSA-1989781_Q92793	-10.34796	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-400206_R-HSA-1989781_Q96RI1	-11.57212	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-428157_R-HSA-1660662_P04062	-11.99792	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-428157_R-HSA-1660662_P08842	-12.33905	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8979227_R-HSA-163560_P15090	-10.97587	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8979227_R-HSA-163560_P17612	-10.16725	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8979227_R-HSA-163560_Q99685	-11.06999	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-200425_P19793	-10.66807	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-200425_Q03181	-10.98576	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8978868_R-HSA-200425_Q13085	-10.96059	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-9018678_R-HSA-2142700_P09917	-12.17088	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-9018678_R-HSA-2142700_P20292	-13.58672	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-191273_P04035	-11.30441	0.00000	0.00000
CID_75146	R-HSA-1430728_R-HSA-556833_R-HSA-8957322_R-HSA-196791_P11473	-12.54916	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-388841_R-HSA-389513_P31749	-8.49516	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-983705_R-HSA-983695_O00329	-7.96141	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-983705_R-HSA-983695_P27986	-6.58909	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280218_R-HSA-983705_R-HSA-983695_P43405	-7.34928	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-5668541_R-HSA-5669034_P19438	-4.84836	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P03956	-8.52920	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P08253	-8.56238	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P08254	-8.17667	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P09917	-6.99395	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P11309	-8.39240	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P14780	-7.32028	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P21397	-9.49045	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P27986	-5.65267	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P31749	-7.01269	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P35354	-7.03251	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P35372	-7.98022	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P40763	-7.10580	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P41143	-8.56930	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_P51449	-8.67787	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_Q07817	-8.93668	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-6785807_Q16665	-7.14340	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-8854691_P40763	-7.12476	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-1266695_P27986	-5.61742	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-1280215_R-HSA-449147_R-HSA-1266695_P40763	-7.07055	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-933542_O14920	-6.02109	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-933543_O14920	-5.92162	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-936440_Q13526	-6.74376	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-918233_Q92793	-6.26980	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-933541_Q92793	-6.69737	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_O14939	-6.99555	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_P27986	-5.60016	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_P42336	-6.46098	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_P42338	-6.67316	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_P43405	-6.36035	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029485_Q05655	-6.28616	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-2172127_R-HSA-2424491_P27986	-5.39803	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-2172127_R-HSA-2424491_P42336	-6.25885	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-2172127_R-HSA-2424491_P42338	-6.47103	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-2172127_R-HSA-2424491_P43405	-6.15822	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-5621481_R-HSA-5621480_P43405	-6.44918	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-168638_O14920	-4.84572	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-168638_P29466	-6.01474	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-1834949_R-HSA-3134973_Q92793	-6.09461	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_P07711	-7.22069	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_P07858	-6.51026	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_P25774	-6.72960	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_P43235	-7.23910	0.00000	0.00000
CID_75146	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_Q9NYK1	-7.36284	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8847993_P00533	-10.99451	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8847993_P04626	-10.82143	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8849473_P04150	-9.65888	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8849473_Q16665	-9.85347	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8849470_P11802	-11.10766	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8849470_P24941	-10.88923	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006927_R-HSA-8848021_R-HSA-8849469_P31749	-9.80811	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1912422_R-HSA-1912408_P05412	-9.18956	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1912422_R-HSA-1912408_Q92793	-8.43168	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1912422_R-HSA-1912420_P09958	-9.26900	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122948_O14672	-10.72251	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122948_P49768	-10.49584	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122947_P56524	-11.44079	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122947_Q16665	-10.69747	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122947_Q92793	-9.76800	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1980143_R-HSA-2122947_Q9BY41	-12.18234	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1980145_R-HSA-2979096_O14672	-9.83781	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-1980145_R-HSA-2979096_P49768	-9.61114	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-9013694_R-HSA-9013700_O14672	-9.94761	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-9013694_R-HSA-9013695_P35916	-9.95072	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-9013694_R-HSA-9013695_Q92793	-8.97952	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-157118_R-HSA-9012852_R-HSA-9013508_Q92793	-8.42894	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5627117_O75116	-8.01540	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5627117_Q13464	-8.02846	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5663213_P00519	-8.74578	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5663213_P28482	-7.91698	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5668599_P17252	-7.70499	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5668599_P28482	-7.64996	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5668599_Q05655	-7.68828	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-194315_R-HSA-195258_R-HSA-5668599_Q13526	-7.84041	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-195721_R-HSA-195253_R-HSA-196299_P48729	-8.98071	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-195721_R-HSA-195253_R-HSA-196299_P49841	-7.41055	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-195721_R-HSA-3858494_R-HSA-4086398_P17252	-9.23303	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-73887_R-HSA-75893_R-HSA-5357786_P19438	-6.23401	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-73887_R-HSA-75893_R-HSA-5626978_P19438	-5.47447	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-1236394_R-HSA-1250342_P27986	-10.42440	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-179812_P00533	-11.36019	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-180292_P00533	-11.36322	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-180292_P27986	-10.38315	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-180292_P42336	-11.24397	0.00000	0.00000
CID_75146	R-HSA-162582_R-HSA-9006934_R-HSA-177929_R-HSA-182971_P00533	-11.60980	0.00000	0.00000
